EVTNAME44612;The Sabinada;;;;;;;;;;;;x
EVTDESC44612;Military officer Francisco Sabino has staged a revolt in Bahia state, calling for the abolition of slavery and redistribution of land to the disenfranchised lower class.;;;;;;;;;;;;x
EVTOPTA44612;Crush the rebels.;;;;;;;;;;;;x
EVTOPTB44612;Fight for the rebels.;;;;;;;;;;;;x
EVTNAME44613;The Balaiada;;;;;;;;;;;;x
EVTDESC44613;A local rancher by the name of Raimundo Gomes has begun an open revolt in Maranhão over the illegal detention of his brother by the national guard. He has enlisted the aid of ex-slave Cosme Bento, along with his force of 3,000 escaped Africans, to oust the Brazilian authorities from Maranhão state.;;;;;;;;;;;;x
EVTOPTA44613;Crush the rebels.;;;;;;;;;;;;x
EVTOPTB44613;Fight for the rebels.;;;;;;;;;;;;x
EVTNAME44616;Praieira Revolt;;;;;;;;;;;;x
EVTDESC44616;Influenced by the liberal revolutions taking place in Europe, the people of Pernambuco province have revolted against our rule.;;;;;;;;;;;;x
EVTOPTA44616;Crush the rebels.;;;;;;;;;;;;x
EVTOPTB44616;Fight for the rebels.;;;;;;;;;;;;x
EVTNAME44617;War in Brazil;;;;;;;;;;;;x
EVTDESC44617;A revolt has broken out in our crown colony of Brazil;;;;;;;;;;;;x
EVTOPTA44617;We will put it down.;;;;;;;;;;;;x
EVTNAME44620;The Platine War;;;;;;;;;;;;x
EVTDESC44620;Tensions with Brazil have reached a boiling point over our continued support of the Blancos in Uruguay, who are fighting a civil war with the Brazilian backed Colorados. They have even gone so far as to sway the governors of Corrientes and Entre Rios into an alliance against us.;;;;;;;;;;;;x
EVTOPTA44620;Make the Brazilian emperor our butler.;;;;;;;;;;;;x
EVTOPTB44620;Withdraw from Uruguay and let Corrienties and Entre Rios have their independence..;;;;;;;;;;;;x
EVTNAME44621;The Platine War;;;;;;;;;;;;x
EVTDESC44621;Tensions with the Argentine Confederation have reached a boiling point over our continued support of the Colorados in Uruguay, who are fighting a civil war with the Argentine backed Blancos. We have managed to secure an alliance with the governors of Corrientes and Entre Rios, and in response the Argentine Confederation has declared war on us.;;;;;;;;;;;;x
EVTOPTA44621;Onwards to Buenos Aires!;;;;;;;;;;;;x
EVTNAME44622;Victory in Río de la Plata!;;;;;;;;;;;;x
EVTDESC44622;We have crushed the Argentine breakaway states and expelled the Brazilians from the Platine region. Now there is no one to oppose our dominance over Argentina.;;;;;;;;;;;;x
EVTOPTA44622;¡Viva Argentina!;;;;;;;;;;;;x
EVTNAME44623;Defeat in Río de la Plata!;;;;;;;;;;;;x
EVTDESC44623;The Argentine rebels, aided by the Brazilian army, have forced us to surrender to their terms. The new capital of the Argentine Confederation has been moved to Paraná, and the caudillo of Entre Rios has assumed the presidency. The state of Buenos Aires has declared independence as well, citing their worries over their loss of autonomy in the confederation.;;;;;;;;;;;;x
EVTOPTA44623;Continue as Argentine Confederation.;;;;;;;;;;;;x
EVTOPTB44623;Continue as Buenos Aires.;;;;;;;;;;;;x
EVTNAME44624;Argentine Unification;;;;;;;;;;;;x
EVTDESC44624;The continued existence of two separate Argentine states will soon become permanent if we do not unify the country.;;;;;;;;;;;;x
EVTOPTA44624;We are the true rulers of Argentina!;;;;;;;;;;;x
EVTOPTB44624;Keep the status quo.;;;;;;;;;;;x
EVTNAME44625;Argentine Unification;;;;;;;;;;;;x
EVTDESC44625;The rogue state of Buenos Aires has made a move to unify the rest of Argentina under their rule.;;;;;;;;;;;;x
EVTOPTA44625;We are the true rulers of Argentina!;;;;;;;;;;;x
restore_argentina_title;Restore Order to Argentina;;;;;;;;;;;x
restore_argentina_desc;Ever since the formal dissolution of the United States of Rio de La Plata in 1831, Argentina has been fractured into several semi-independent states ruled by competing caudillos. Although they are all nominally members of the Argentine Confederation, they spend more time fighting each other than they do foreigners. It is time to end this era of strife, and unite the Argentine provinces into one single Argentina - under our rule of course.;;;;;;;;;;;x
EVTNAME44626;Uruguayan Civil War;;;;;;;;;;;x
EVTDESC44626;In 1835, Manuel Oribe, a leader of Uruguayan independence, was elected as the second President of Uruguay while Fructuoso Rivera, the first president of Uruguay, remained as the commander of Army. Oribe pursued his own policies and in January 1836 removed Rivera from the command. Soon afterwards, Rivera rebelled against Oribe. To distinguish his soldiers, Oribe ordered them to wear a white armband. Rivera then ordered his supporters to wear blue, but as it quickly faded, they started using red armbands. Out of these military distinction marks quickly emerged the conservative Blancos ("Whites") and the liberal Colorados ("Reds").;;;;;;;;;;;x
EVTOPTA44626;Support Oribe.;;;;;;;;;;;x
EVTOPTB44626;Support Rivera.;;;;;;;;;;;x
EVTNAME44627;Colorado Rebels;;;;;;;;;;;x
EVTDESC44627;The recent election of a Blanco government has spurned anti-conservative movements within the country.;;;;;;;;;;;x
EVTOPTA44627;Nothing to worry about.;;;;;;;;;;;x
EVTNAME44628;Blanco Rebels;;;;;;;;;;;x
EVTDESC44628;The recent election of a Colorado government has spurned anti-liberal movements within the country.;;;;;;;;;;;x
EVTOPTA44628;Nothing to worry about.;;;;;;;;;;;x
EVTNAME44629;End of the Uruguayan Civil War;;;;;;;;;;;x
EVTDESC44629;Recent governmental reforms have finally allowed the Blancos and Colorados to settle their differences politically rather than militariliy.;;;;;;;;;;;x
EVTOPTA44629;Hurrah!;;;;;;;;;;;x
blanco_rebels;Blanco Rebels;;;;;;;;;;;x
blanco_rebels_desc;This modifier makes POPs more likely to become conservative.;;;;;;;;;;;x
colorado_rebels;Colorado Rebels;;;;;;;;;;;x
colorado_rebels_desc;This modifier makes POPs more likely to become liberal.;;;;;;;;;;;x
triple_alliance_war_title;Begin the Paraguayan War;;;;;;;;;;;x
triple_alliance_war_desc;When Francisco Solano López assumed the presidency from his father, he planned to elevate the status of Paraguay to the preeminent power in Latin America. To that end he undertook massive modernization reforms of the army, and conscripted most of the male population. Paraguay now boasts one of the largest and most modern militaries in South America, and it is time to put it to good use.;;;;;;;;;;;x
fatherland_volunteers_prg;Fatherland Volunteers;;;;;;;;;;;x
fatherland_volunteers_prg_desc;The recent war has united everyone of every class and ethnicity to fight for the fatherland.;;;;;;;;;;;x
EVTNAME44630;The Rise of Paraguay;;;;;;;;;;;x
EVTDESC44630;We have crushed the Triple Alliance and realized the dream of Greater Paraguay.;;;;;;;;;;;x
EVTOPTA44630;¡Viva Paraguay!;;;;;;;;;;;x
EVTNAME44631;The Fall of Paraguay;;;;;;;;;;;x
EVTDESC44631;We have been crushed by the Triple Alliance -- our dreams of Greater Paraguay are over.;;;;;;;;;;;x
EVTOPTA44631;It was not meant to be.;;;;;;;;;;;x
republica_velha_title;A República Velha;;;;;;;;;;;x
republica_velha_desc;Now is the time to overthrow the monarchy and declare the Republic of the United States of Brazil.;;;;;;;;;;;x
end_the_caudillos_title;End the Caudillos;;;;;;;;;;;x
end_the_caudillos_desc;For most of $COUNTRY$'s history, caudillos (strongmen) have ruled with an iron fist. Their rule has been marked by constant civil war and stifling of free markets in favor of their conservative gaucho supporters. The move away from caudillo style leadership is necessary if this country is to progress on the world stage.;;;;;;;;;;;x
caudillos;Caudillos;;;;;;;;;;;x
caudillos_desc;Politics is dominated by Caudillo warlords who keep the country in a constant state of strife and repression.;;;;;;;;;;;x
metropolitan_development;Metropolitan Development;;;;;;;;;;;x
metropolitan_development_desc;Our country is starting its first attempts at industrialization by following Western free market ideals and courting foreign investments.;;;;;;;;;;;x
EVTNAME44632;Riograndense Revolution;;;;;;;;;;;x
EVTDESC44632;The states of Rio Grande do Sul and Paraná have taken advantage of the turbulence created by the Republican coup d'état to declare independence.;;;;;;;;;;;x
EVTOPTA44632;We will restore order.;;;;;;;;;;;x
EVTOPTB44632;We will be independent.;;;;;;;;;;;x
EVTNAME44633;War of Canudos;;;;;;;;;;;x
EVTDESC44633;The inhabitants of Canudos village in Bahia state have staged an insurrection against the new republican government in Rio. There are fears of a monarchist plot to overthrow our new democracy - our response in Canudos must be swift and violent in order to set an example to the rest of the country.;;;;;;;;;;;x
EVTOPTA44633;We will exterminate them.;;;;;;;;;;;x
dom_pedro_ii;Dom Pedro II;;;;;;;;;;;x
dom_pedro_ii_desc;A savant in his own right, the Emperor established a reputation as a vigorous sponsor of learning, culture, and the sciences, and he won the respect and admiration of people such as Charles Darwin, Victor Hugo, and Friedrich Nietzsche. He has been regarded by several historians in Brazil as the greatest Brazilian.;;;;;;;;;;;x
EVTNAME46303;Coronation of Dom Pedro II;;;;;;;;;;;x
EVTDESC46303;Born on 2 December 1825, Dom Pedro II was groomed to rule at an early age, as his father had fled to Europe and left him the throne of Brazil in 1831. His elevation to the throne led to a troublesome period of endless crises. The regency created to rule on his behalf was plagued from the start by disputes between political factions and rebellions across the nation that threatened to tear Brazil apart. Dom Pedro II would end up overcoming all of these obstacles and establish Brazil as the dominant power in South America.;;;;;;;;;;;x
EVTOPTA46303;Long live Emperor Dom Pedro II!;;;;;;;;;;;x
occupation_of_araucania_title;Occupation of Araucania;;;;;;;;;;;x
occupation_of_araucania_desc;A proposal has been brought forth to finally push into the southern lands of Araucania and pacify them once and for all. $COUNTRY$ must make its claim so none can deny us.;;;;;;;;;;;x
conquest_of_the_desert_title;Conquest of the Desert;;;;;;;;;;;x
conquest_of_the_desert_desc;A proposal has been brought forth to finally push into the southern Patagonian lands and pacify them once and for all. $COUNTRY$ must make its claim so none can deny us.;;;;;;;;;;;x
conquest_of_the_chaco_title;Conquest of the Chaco;;;;;;;;;;;x
conquest_of_the_chaco_desc;The Chaco region has largely remained in native hands until now. It's time to pacify this region and expand our borders, we need to claim this land so no one can deny it from us.;;;;;;;;;;;x
claim_alto_paraguay_title;Claim Alto Paraguay;;;;;;;;;;;x
claim_alto_paraguay_desc;Alto Paraguay has been unincorporated until now. It's time to claim that it is rightfully ours so that no one can deny it from us.;;;;;;;;;;;x
annex_easter_island_title;Annex Easter Island;;;;;;;;;;;x
annex_easter_island_desc;The native population of Easter Island has suffered many devastations in recent years, from attacks by Peruvian pirates to a tuberculosis epidemic. A colonist has operated a sheep ranch there for some years, and recently offered to sell to our government. Considering his ranch covers a large portion of the island, we would be well within our rights to claim sovereignty over it.;;;;;;;;;;;x
unite_la_plata_title;Form the United Provinces of Rio de La Plata;;;;;;;;;;;x
unite_la_plata_desc;The nations which were once part of the Viceroyalty of Rio de La Plata must be reunited under a single flag once again, the platinean peoples bound together into a great nation, a power to rule in the New World, the United Provinces of Rio de La Plata.;;;;;;;;;;;x
university_of_santiago_title;Found the University of Santiago;;;;;;;;;;;x
university_of_santiago_desc;The Escuela de Artes y Oficios (EAO) was founded by Ignacy Domeyko, to improve scientific and technical development in the country. At the time, students ages ranged between 15 and 18 years old, thus making the EAO not a University, but a secondary education entity. Besides being intensely trained in workshops, students studied algebra, descriptive geometry, trigonometry, technical drawing, industrial mechanics, physics and chemistry, history and geography.;;;;;;;;;;;x
valparaiso_harbor_title;The Jewel of the Pacific;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
valparaiso_harbor_desc;Valparaiso has become a required stopover for ships crossing between the Atlantic and Pacific oceans. In it's role as a major seaport, Valparaiso receives immigrants from many European countries, but this could change if a new route was to open.;;;;;;;;;;;;x
EVTNAME44640;Revolution of $YEAR$;;;;;;;;;;;x
EVTDESC44640;The current president, José Manuel Balmaceda, has been clashing heads with the oligarchial families that traditionally ruled Chile. He has attempted to work around them by directly appointing representitives to the upper house outside the bounds of the constitution. In response, Congress has moved to depose Balmaceda and restore oligarchial parliamentary rule to Chile.;;;;;;;;;;;x
EVTOPTA44640;Depose Balmaceda.;;;;;;;;;;;x
EVTOPTB44640;Support Balmaceda.;;;;;;;;;;;x
recently_purchased_warship;Recently Purchased Warship.;;;;;;;;;;;x
recently_purchased_warship_desc;We have recently commissioned a warship from a foreign power.;;;;;;;;;;;x
EVTNAME44641;Naval Arms Race;;;;;;;;;;;x
EVTDESC44641;One of our neighbours have recently purchased a foreign battleship, as well as the prestige that comes from owning such a ship. We should follow suit and commission our own battleship, lest we fall behind our rivals.;;;;;;;;;;;x
